id,Date,text,Polarity,SentimentScore,Sentiment
718167787915644928,2016-04-07 20:05:18,"b'It\'s #NationalBeerDay! Can you tell us what movie this quote is from? ""Once it hits your lips, it\'s so good!"" https://t.co/1LsoYWSK29'",0.875,5,Very Positive
718133602089701376,2016-04-07 17:49:27,"b'@DonnaSellers No Donna, you rock.'",0.0,3,Neutral
718133376864034817,2016-04-07 17:48:33,"b""RT @TheCableCenter: Today's #TBT is of Tom Rogers, Chairman of @TiVo &amp; a 2016 Cable Hall of Fame honoree Pic: '87 Western Show #cableHOF ht\xe2\x80\xa6""",0.0,3,Neutral
718132790630490112,2016-04-07 17:46:14,b'@k_wilkes Hi Kim! Apologies for this experience. Can you please provide details to @TiVoSupport?',0.0,3,Neutral
718110821046493184,2016-04-07 16:18:56,b'@gmuschong Hi Greg! The folks over at @TiVoSupport can look into this for you.',0.0,3,Neutral
718107378374324224,2016-04-07 16:05:15,b'Show us your #FanArt of your favorite show or movie!',0.625,5,Very Positive
717879882299150336,2016-04-07 01:01:16,b'All hail judge Sarah Palin? https://t.co/ekfAbzVJOk',0.0,3,Neutral
717834624106422272,2016-04-06 22:01:25,b'T-minus nineteen days until the #GameOfThrones season 6 premiere. Do you think Jon Snow is really dead? https://t.co/T23mTXF9dD',-0.2,2,Negative
717821477140213760,2016-04-06 21:09:11,"b'Drumroll, please! Presenting the Top 10 Moments of the Final 3 Games: https://t.co/pcyGPT1CNl https://t.co/Os4V1dT2ea'",0.25,4,Positive
717789460998529024,2016-04-06 19:01:58,"b'The year? 1968. The day? April 6th. The movie released? Stanley Kubrick\'s ""2001: A Space Odyssey."" https://t.co/57EOFPTpP0'",0.0,3,Neutral
717778325003960320,2016-04-06 18:17:43,"b'@jenetallday Glad to hear it worked out, Jenet. Apologies for the trouble!'",0.125,3,Neutral
717777694272917504,2016-04-06 18:15:12,b'@jenetallday Hi Jenet! Can you please provide additional details to @TiVoSupport? The folks over there can help you resolve.',0.0,3,Neutral
717744638044536832,2016-04-06 16:03:51,"b""@bperry Hi Bill, have you contacted @TiVoSupport? They'll be able to look into this right away.""",0.39285714285714285,4,Positive
717744479554387968,2016-04-06 16:03:13,"b""@beaslma That's what we're here for!""",0.0,3,Neutral
717518890247581696,2016-04-06 01:06:48,b'Where is your favorite place to watch TV?',0.5,5,Very Positive
717496963890024448,2016-04-05 23:39:41,"b'Use TiVo on mobile? Our ""What to Watch"" feature just got a major update. https://t.co/S6fgbEcRbs'",0.0625,3,Neutral
717491085929480200,2016-04-05 23:16:19,"b""@pattypvg Now we've gotta know: what are your can't-miss shows?""",0.0,3,Neutral
717490204139986945,2016-04-05 23:12:49,"b'@grantmethepower We love that you love it, Grant! No offense meant to sliced bread. \xf0\x9f\x8d\x9e'",0.5625,5,Very Positive
717472029855891464,2016-04-05 22:00:36,"b""TiVo's Roamio + #SkipMode. A modern DVR love story: https://t.co/zhObDr6bbU""",0.35,4,Positive
717429146708807680,2016-04-05 19:10:12,"b'Throughout the five seasons of ""Breaking Bad,"" there were 270 total deaths. #TuesdayTrivia https://t.co/NPXg8W499h'",-0.3499999999999999,2,Negative
717427710704893954,2016-04-05 19:04:30,"b'On this day in 1980, Hawaii Five-O aired its final episode. #BookEmDanno'",0.05,3,Neutral
717392463565086722,2016-04-05 16:44:26,"b'@the_singingbush Aye, thou art correct, mine valorous Sir!'",0.0,3,Neutral
717391584296349696,2016-04-05 16:40:56,"b""@briancbock Thanks for letting us know Brian! We'll submit this to our dev team. Any other suggestions, please visit https://t.co/AfJvOA9DfR""",0.0625,3,Neutral
717388388286988292,2016-04-05 16:28:14,"b'@columbusnyc Mission accomplished. Thanks, Lisa!'",0.225,3,Neutral
717388282099843072,2016-04-05 16:27:49,b'@jendepo182 Hi Jen! @TiVoSupport can look into this for you. Can you provide them any additional details?',0.0,3,Neutral
717388012645126144,2016-04-05 16:26:45,b'@enoch111 Hi Jason! Can you please reach out to @TiVoSupport? They will definitely be able to help.',0.5,5,Very Positive
717381422206550017,2016-04-05 16:00:34,b'Should you spend 8 hours watching your new favorite series? #SurveySays: yes! @TVGuide explains: https://t.co/L8VB1hplLb',0.3806818181818182,4,Positive
717154979186941956,2016-04-05 01:00:45,"b'Roamio users have been asking, ""wherefore art thou, #SkipMode?"" Fear not. Your feature in shining armor is here:  https://t.co/bWAnS9DZmM'",0.0,3,Neutral
717088211466629121,2016-04-04 20:35:27,"b'RT @coslive: Opening day is here (!), and so is our list of the greatest baseball films: https://t.co/Ke9D7uVSUR https://t.co/PGOJ46KNvf'",0.5,5,Very Positive
717083137658982400,2016-04-04 20:15:17,"b'@matt_kruse Thanks for the heads up, Matt! @TiVoSupport will be able to look into this one.'",0.375,4,Positive
717072410453917700,2016-04-04 19:32:39,b'@frenchytweets Hey there! Sorry for the trouble. The folks over at @TiVoSupport will be able to help.',-0.06666666666666665,2,Negative
717071987093413888,2016-04-04 19:30:58,"b'@daytime6976 Thanks for the love, Carly!'",0.4125,4,Positive
717069443994664960,2016-04-04 19:20:52,"b""@jeff3smithtv Don't forget the popcorn! The Episode 5 preview gives us the creeps\xe2\x80\x94you know, the good kind. https://t.co/TR4cc2wzH2""",0.6499999999999999,5,Very Positive
717068014739406850,2016-04-04 19:15:11,"b""@meanornice Noted. Thanks for the feedback, Lee! If you have any other suggestions, we'd love to hear them: https://t.co/AfJvOA9DfR""",0.20833333333333334,3,Neutral
717067763370618881,2016-04-04 19:14:11,"b""Let's play ball! What's your favorite baseball movie? #OpeningDay""",0.5,5,Very Positive
717065609603903488,2016-04-04 19:05:38,b'@aud22 Awesome. Embrace the skip!',1.0,5,Very Positive
717065251292901377,2016-04-04 19:04:12,"b'@mistymuse Of course, Paula! Do you have ""voicemail syndrome,"" too?'",0.0,3,Neutral
717021121606983681,2016-04-04 16:08:51,b'The average baseball game is over 3 hours. #QuickMode lets you watch it in 2: https://t.co/R181izYN0q #ProblemSolved https://t.co/Xop2StS7k8',-0.275,2,Negative
716071492228890626,2016-04-02 01:15:22,b'Remember when all your favorite shows were on #TGIF? What classic @ABCNetwork show do you miss the most? https://t.co/gzVUDyS5dq',0.38888888888888884,4,Positive
716067817422983169,2016-04-02 01:00:46,b'Remember when all your favorite shows were on #TGIF? What classic @ABC show do you miss the most? https://t.co/qt0I9qLF32',0.38888888888888884,4,Positive
716019613801259008,2016-04-01 21:49:13,"b'@DanInFlorida7 You got it, dude!'",0.0,3,Neutral
716015800843313153,2016-04-01 21:34:04,b'@motownmama313 Thanks for letting us know! @TiVoSupport can definitely look into this for you.',0.125,3,Neutral
715977191482331140,2016-04-01 19:00:39,b'Is there anything worse than being ordinary? #NameThatMovie https://t.co/Yx82ibE8KF',-0.325,2,Negative
715975107357884419,2016-04-01 18:52:22,b'RT @stevewymer: Awesome to have Sen @CoryBooker (a true innovation &amp; tech advocate) visit @TiVo HQ today! Appreciate your service! https://\xe2\x80\xa6',0.7734375,5,Very Positive
715965852890374144,2016-04-01 18:15:35,b'Turn back your time machines to 1984. #FBF  https://t.co/zvS5u85fLC',0.0,3,Neutral
715954368319787008,2016-04-01 17:29:57,"b""@pminkler You're so welcome, Pamela. Always a pleasure to help!""",1.0,5,Very Positive
715932623298764800,2016-04-01 16:03:33,"b'Coming Soon: The TiVo BOLT Convex. Changing the shape of entertainment, with its distinctive smirk-shaped design. https://t.co/YHgG4hyJV8'",0.2,3,Neutral
715659571054948352,2016-03-31 21:58:32,"b'RT @nytimes: Batman vs. Superman, by the numbers https://t.co/gL9Brf01C0 https://t.co/QjONP2utlb'",0.0,3,Neutral
715658362306838528,2016-03-31 21:53:44,"b""@adammiarka We're impressed!""",1.0,5,Very Positive
715654489995390976,2016-03-31 21:38:21,b'@robobrum Hi Rob! Sorry about this experience. @TiVoSupport will be able to look into this for you.',0.0,3,Neutral
715587090222878721,2016-03-31 17:10:31,"b'Oh, mamma! Bridget Jones is back and this time around she has a baby! Watch the trailer: https://t.co/Nat9LfLY4Q'",0.0,3,Neutral
715571077234171905,2016-03-31 16:06:54,"b""@swapmeetlouis13 Thanks for reaching out! We'd like to help you resolve. The folks over at @TiVoSupport can look into this.""",0.25,4,Positive
715570655660478464,2016-03-31 16:05:13,"b""@larrymac808 We're sorry to hear that, Larry. Please DM us with your concerns, we'd love the opportunity to see how we can help.""",0.0,3,Neutral
715570200658243585,2016-03-31 16:03:25,b'@danxcook Hi Dan! Have you reached out to @TiVoSupport? Our team can look into this.',0.0,3,Neutral
715346688706289664,2016-03-31 01:15:15,"b'Can you finish this quote? ""You\'re gonna need a bigger ________. ""'",0.0,3,Neutral
715345426669572096,2016-03-31 01:10:14,"b""Did you know that today is #NationalDoctorDay? Who's your favorite on-screen doc?""",0.5,5,Very Positive
715336427597340672,2016-03-31 00:34:29,"b'@thurstenson Oh, yeah. \xf0\x9f\x91\x8c'",0.0,3,Neutral
715307838420156419,2016-03-30 22:40:53,"b""Watching the final brackets this weekend? Here's a new way to get into #MarchMadness: https://t.co/jMQLHDt3Uh""",0.06818181818181818,3,Neutral
715279535059701760,2016-03-30 20:48:25,"b'@lololandxo Did we have you at ""TiVo?""'",0.0,3,Neutral
715237331847016448,2016-03-30 18:00:43,"b'President Reagan + Jodie Foster = an assassination attempt? Weird, but true: https://t.co/GxP2y72X0T'",-0.07500000000000001,2,Negative
715226652402384896,2016-03-30 17:18:16,"b""@lediva Thanks for letting us know, Julie! We've corrected the error. Have a great day!""",0.625,5,Very Positive
715215059119706113,2016-03-30 16:32:12,"b'@marcgalimany Hi Marc! Please reach out to @TiVoSupport, and they will help you resolve the issue.'",0.0,3,Neutral
715214703623061504,2016-03-30 16:30:48,b'@danfrakes Hi Dan! Thanks for reaching out. Our @TiVoSupport folks will be able to assist here.',0.35,4,Positive
715211708575453185,2016-03-30 16:18:53,"b'@willduncan311 You got it, Will!'",0.0,3,Neutral
715211517629702144,2016-03-30 16:18:08,"b""@johntvokc Hi Brian! Have you reached out to @TiVoSupport? We'd like to help you resolve this issue.""",0.0,3,Neutral
714980672578961409,2016-03-30 01:00:50,"b'#WhoSaidIt? ""Yes, all men must die, but we are not men.""'",0.0,3,Neutral
714935377291780096,2016-03-29 22:00:51,"b""What's on the menu for TV's pilot season? Remakes, remakes, and oh, did we mention remakes? https://t.co/gtxQaA9H7i""",0.0,3,Neutral
714912678158929921,2016-03-29 20:30:39,b'@mike2k Hi Mike! Happy to help here. Please reach out to @TiVoSupport for assistance. Thanks!',0.525,5,Very Positive
714890089596325888,2016-03-29 19:00:54,"b'Watch TiVo with #SkipMode, while you eat pie a la mode. https://t.co/b0bg5MY6B2'",0.0,3,Neutral
714852616954634241,2016-03-29 16:31:59,"b'@lordeagle Sorry to hear you are experiencing issues with BOLT, Olivier. @TiVoSupport will be able to help out.'",0.0,3,Neutral
714852225844178946,2016-03-29 16:30:26,"b""@brett728 Someone's got the need for speed. \xf0\x9f\x9a\x98""",0.0,3,Neutral
714845867879112705,2016-03-29 16:05:10,"b'Remember the famous orange couch in ""Friends""? That was found in a basement at Warner Brothers Studios. #TuesdayTrivia'",0.5,5,Very Positive
714845843665330177,2016-03-29 16:05:04,b'@mhaithaca Hi Mark! Sorry to hear you are experiencing this. The folks at @TiVoSupport will definitely be able to help.',0.0,3,Neutral
714845391011844097,2016-03-29 16:03:17,"b""@kupkrazy Great to hear that! It's hard not to love #SkipMode.""",0.40277777777777773,4,Positive
714843486818865152,2016-03-29 15:55:43,"b'@michaelkpate Great crossover episode! We do have to say, Barry and Kara make an awesome team.'",1.0,5,Very Positive
714618161874735104,2016-03-29 01:00:21,"b'If you could #SkipMode any day of the week, which day would you skip?'",0.0,3,Neutral
714588480442081284,2016-03-28 23:02:24,b'@kurt765 Hi Kurt! We want to help you figure this one out. Can you please send your request to @TiVoSupport?',0.0,3,Neutral
714578523831279616,2016-03-28 22:22:50,"b'So many hashtags, so little time. Live tweet any of these shows? https://t.co/WIUT2PqREm'",0.14962121212121213,3,Neutral
714575515487760384,2016-03-28 22:10:53,"b'@yrn70 Yes, talk about stealing the show! https://t.co/SSEf8Xr9cl'",0.0,3,Neutral
714574959151079429,2016-03-28 22:08:41,"b""@yrn70 Bruce Wayne vs. Clark Kent? Well, that's a tough one.""",-0.3888888888888889,2,Negative
714573688557932545,2016-03-28 22:03:38,"b'Did you see ""Batman v Superman: Dawn of Justice"" over the weekend? Which character kicked butt?'",0.0,3,Neutral
714538393015820288,2016-03-28 19:43:23,"b""@ryanrk Hi Ryan! Can you please reach out to @TiVoSupport? They'll be able to help resolve. Thanks!""",0.375,4,Positive
714537741258723328,2016-03-28 19:40:47,"b'@pkthewriter Sorry to hear about this, Patrick. The folks over at @TiVoSupport will definitely be able to help you out!'",0.0625,3,Neutral
714537423422820352,2016-03-28 19:39:31,"b'@juliesmithlane We love, love, love that you love it, Julie! Skip on. \xf0\x9f\x98\x8e'",0.53125,5,Very Positive
714537067687120896,2016-03-28 19:38:07,"b""@kris10vs Getting married on the move\xe2\x80\x94now that's something you don't see every day!""",0.3125,4,Positive
714533520752918532,2016-03-28 19:24:01,"b""@kris10vs That's what we're here for!""",0.0,3,Neutral
714533163536629760,2016-03-28 19:22:36,b'@kingtownley New episode airs tonight! \xf0\x9f\x99\x8c Planning to catch it?',0.17045454545454544,3,Neutral
714531300024131590,2016-03-28 19:15:11,b'@jfonte Hi Joaquin! Happy to help. Can you please reach out to @TiVoSupport for assistance?',0.8,5,Very Positive
714530436047835137,2016-03-28 19:11:45,"b""@flytetymejam You've got some good taste. He will be missed!""",0.875,5,Very Positive
714527720559013888,2016-03-28 19:00:58,"b""A new survey from @Digitalsmiths finds that most consumers want a 'skinny' package. Details: https://t.co/QsxjEeDa3W""",0.3181818181818182,4,Positive
714493971792310272,2016-03-28 16:46:52,"b'@emilynussbaum, we want to help! Please contact @TiVoSupport to help resolve the connectivity issue.'",0.0,3,Neutral
714493867274412033,2016-03-28 16:46:27,"b'@silver01 Thanks for the love, Scott!'",0.4125,4,Positive
714493338532052994,2016-03-28 16:44:21,b'@devon2v Hi Devon! Have you contacted @TiVoSupport? The folks over there will help you get back to watching your favorite shows.',0.25,4,Positive
714482312927440896,2016-03-28 16:00:32,"b'In the new trailer for ""The Nice Guys"" they don\'t really seem like, well...nice guys. See for yourself: https://t.co/gGRigcKbkW'",0.3121212121212121,4,Positive
713531228994019328,2016-03-26 01:01:16,b'Martinis + James Bond = the perfect Friday night in. https://t.co/gDAh1TBkGm',1.0,5,Very Positive
713495774705926144,2016-03-25 22:40:23,"b'@dominatemalum Yes, please! Which show would help you take home the gold?'",0.0,3,Neutral
713492086096588801,2016-03-25 22:25:44,"b""@octobermedia You've got the correct answer!""",0.0,3,Neutral
713491958300286976,2016-03-25 22:25:13,b'Which LOTR character would you consider your \xe2\x80\x9cspirit animal\xe2\x80\x9d? #TolkienReadingDay',0.0,3,Neutral
713482371652272129,2016-03-25 21:47:07,"b""@joecab Hey, Joe! We'd like to help you solve this. Can you please send details over to @TiVoSupport?""",0.0,3,Neutral
713481754913476609,2016-03-25 21:44:40,"b""@beaslma Mike and Robert have the magic touch. Let's see what they whip up!""",0.625,5,Very Positive
713479812489342976,2016-03-25 21:36:57,"b""@smashleyaz Hi Ashley! Please reach out to the folks at @TivoSupport, and they'll be able to lend a hand.""",0.5,5,Very Positive
713457176086450178,2016-03-25 20:07:00,b'@keriqbaum That is correct!',0.0,3,Neutral
713440426552868864,2016-03-25 19:00:27,b'Modern romance before there was Tinder. Can you #NameThatMovie from these emojis? \xf0\x9f\x97\xbd\xf0\x9f\x96\xa5\xf0\x9f\x92\x8c\xf0\x9f\x92\x91',0.2,3,Neutral
713401331730538496,2016-03-25 16:25:06,b'On #TolkienReadingDay we\xe2\x80\x99re focused on what really matters: the ring! https://t.co/INLdhW3W8m',0.25,4,Positive
713391634017304576,2016-03-25 15:46:34,b'@mjgarrison Hi Michael! Sorry to hear about this issue. The folks over at @TiVoSupport should be able to help with this. Thanks!',0.08333333333333333,3,Neutral
713391086086070272,2016-03-25 15:44:23,b'@askrenes Should be good to go now! You can also reach out to @TiVoSupport for immediate assistance.',0.875,5,Very Positive
713168848745267201,2016-03-25 01:01:18,"b'Iconic movie food you can actually make? Yes, please: https://t.co/O9nNiqwoJa'",0.25,4,Positive
713146521458442240,2016-03-24 23:32:34,b'@_jorn Thanks for reaching out! Happy to help. Please tweet to @TiVoSupport and they will assist you.',0.525,5,Very Positive
713144837525123072,2016-03-24 23:25:53,"b""@daking_12 We appreciate the feedback, Chris! If you have any other suggestions, we'd love to hear them: https://t.co/AfJvOA9DfR""",0.1875,3,Neutral
713127671484383232,2016-03-24 22:17:40,"b'Hey @alydenisof, is your TiVo still hanging out at the disco or did it grow up and start working like a normal TiVo?'",0.15,3,Neutral
713123637050667008,2016-03-24 22:01:38,b'We have a feeling this casting might have been a #Titanic disaster: https://t.co/OfwJkdbvry',0.0,3,Neutral
713083492595339264,2016-03-24 19:22:07,b'Learn how advertisers are using the power of #Twitter reactions to target TV ads: https://t.co/bXPFkCkczy',0.0,3,Neutral
713075222388293633,2016-03-24 18:49:15,"b""@craz8 Hi Tom! We'd love to help resolve the issue. Can you please DM us with your contact info? Thanks!""",0.375,4,Positive
713074693855715330,2016-03-24 18:47:09,b'@eddie_bank Great question! TiVo has a wide variety of next-gen TV solutions. You can visit https://t.co/VPlqZ7Ijd3 to learn more.',0.4666666666666666,4,Positive
713072823686852611,2016-03-24 18:39:44,"b""@itsstevei Hi Steve! Sorry to hear you're having trouble. Please DM us with details, and we will help solve this one.""",-0.35,2,Negative
713038164202504198,2016-03-24 16:22:00,"b""@davidjmcbride That's the power of SkipMode, David! Glad you're loving it.""",0.55,5,Very Positive
713037902477987840,2016-03-24 16:20:58,"b""@askrenes Sorry about this! We definitely don't want you to miss out on your favorite shows. Please DM us and we will help resolve. Thanks!""",0.03125,3,Neutral
713037438764113920,2016-03-24 16:19:07,"b""@dgrape1 So sorry to hear this! Please DM us with your concerns, and we'll see how we can help.""",-0.625,1,Very Negative
713036122964770817,2016-03-24 16:13:53,"b'@vegasbebe07 Any time, Elle! Boy, did that prison give us the creeps. \xf0\x9f\x91\xbb'",0.0,3,Neutral
713034271326355456,2016-03-24 16:06:32,"b""@allnewtpir No, YOU'RE awesome! Thanks for the love, Dom.""",0.5666666666666667,5,Very Positive
713033225426366464,2016-03-24 16:02:23,b'Would you wait three months for a 40-inch 3D print of the #MillenniumFalcon? https://t.co/xmsBODNPJM',0.0,3,Neutral
712806471529066496,2016-03-24 01:01:20,"b'Have you seen the new ""Legend of Tarzan"" trailer? It\'ll make you say, ""Ahhh-uh-ah-uh-aHHHHH"" https://t.co/rfGdJdmEQ2'",0.13636363636363635,3,Neutral
712765251939352576,2016-03-23 22:17:33,b'Guilty.  https://t.co/YCVvHmxcuA',-0.5,2,Negative
712761586667163648,2016-03-23 22:02:59,b'@stardotgeek Got it. Please DM us with your name and the phone no. associated with your account and we will have support follow up. Thanks!',0.25,4,Positive
712761390465847296,2016-03-23 22:02:12,b'#WhyTheHump? To hide the eggs. #HumpDay https://t.co/memmUGWeKX',0.0,3,Neutral
712761256621563909,2016-03-23 22:01:40,"b""They're baaaaaccck. 11 fan favorite shows that came back from the dead: https://t.co/VXXSu7owrR""",0.09999999999999999,3,Neutral
712730435613278208,2016-03-23 19:59:12,"b'@dawndona2t Aw, shucks. Thanks, Dawn!'",0.25,4,Positive
712728901349478401,2016-03-23 19:53:06,b'@ledlove80 How much did you love their special guest last night?',0.2642857142857143,4,Positive
712724645473083394,2016-03-23 19:36:11,"b""@tonyl Yes, it's coming up quick! Appreciate the feedback. Tell us more about what you'd like to see, here: https://t.co/7ZTC9NmgHP""",0.4583333333333333,4,Positive
712721976603840512,2016-03-23 19:25:35,"b""@stardotgeek Hey there! Are you experiencing an issue with recording? Please DM us with details, and we'll help you resolve. Thanks!""",0.25,4,Positive
712719020756242432,2016-03-23 19:13:50,"b""@bardicvoice That's what we're here for. ;)""",0.25,4,Positive
712718906247479299,2016-03-23 19:13:23,"b'@davebyers13 Looks like a good one. Let us know how it goes, Dave!'",0.875,5,Very Positive
712718561005989889,2016-03-23 19:12:01,"b'@bardicvoice Nice choice, Mary! Great closing scene with the ""spy\'s goodbye.""'",0.775,5,Very Positive
712716030427136000,2016-03-23 19:01:57,"b'How would we describe the TiVo BOLT? #Smaller, #sleeker, #sexier. Now that we have your attention, see for yourself: https://t.co/BQq2nldX2j'",0.0,3,Neutral
712711106284929024,2016-03-23 18:42:23,b'@debbagain Love to hear it!',0.625,5,Very Positive
712678956579696640,2016-03-23 16:34:38,"b""What's your go-to, TV-watching snack?""",0.0,3,Neutral
712443892830969858,2016-03-23 01:00:35,"b""Say it ain't so! These are the shows still in danger of getting the axe: https://t.co/9OnXq1ukZV""",0.0,3,Neutral
712438721153519616,2016-03-23 00:40:02,"b'So. Epic. See what went into the five-minute Daredevil fight scene, via @RollingStone: https://t.co/GXvGreo9ck'",0.1,3,Neutral
712434903682523136,2016-03-23 00:24:52,"b""@officiallyally Glad to hear it, Ally! Let us know if you ever have any questions, we're happy to help.""",0.7125,5,Very Positive
712429042276962304,2016-03-23 00:01:34,"b""@photogal26 We know why she's looking! https://t.co/dYke0950kZ""",0.0,3,Neutral
712423666106175488,2016-03-22 23:40:12,"b'With the TiVo BOLT remote, you can put your thing down, skip it and reverse it. #namethatsong  #SkipMode https://t.co/J54Bdg8zNz'",-0.1277777777777778,2,Negative
712405249974263809,2016-03-22 22:27:02,"b""@officiallyally We'd like to look into this for you. Would you please DM us the name and phone no. associated with your account?""",0.0,3,Neutral
712404021273862144,2016-03-22 22:22:09,"b""@officiallyally Sorry to hear that, Ally! Please go to https://t.co/EKEUtsPxXa, or call 877-367-8486 and we will see what's going on.""",-0.625,1,Very Negative
712401480645550080,2016-03-22 22:12:03,"b'@johnbodden We love that you love it, John!'",0.5625,5,Very Positive
712400272606285825,2016-03-22 22:07:15,b'@anisodactyl @ketsuki_wow Good call! Excited to see the contestants bring these guys to life tomorrow.',0.625,5,Very Positive
712399830274985984,2016-03-22 22:05:29,"b'@dragonyc That stairwell fight scene was one for the books, amirite?'",0.0,3,Neutral
712396105141653505,2016-03-22 21:50:41,b'@teethinthedark We love it too!',0.625,5,Very Positive
712391331960778752,2016-03-22 21:31:43,"b""@joelfrier Hi Joel! TiVo boxes aren't compatible w/ satellite, but are w/ cable &amp; over the air antenna (depends on model). Hope that helps!""",0.0,3,Neutral
712388420862156800,2016-03-22 21:20:09,"b""What's your TV show guilty pleasure? Let us know and you could be featured in our blog!""",-0.625,1,Very Negative
712370395849072641,2016-03-22 20:08:32,"b""#Spring has sprung, so it's time to get outside! Learn how to make your own backyard cinema: https://t.co/f7N0PoaBnZ""",0.3,4,Positive
712081507645526017,2016-03-22 01:00:35,"b'When a commercial comes along, you must skip it. Skip it good: https://t.co/eqDsK1sc4y  #SkipMode'",0.35,4,Positive
712036186185981952,2016-03-21 22:00:30,b'We\xe2\x80\x99re seasoned for Season 4 of \xe2\x80\x9cOrange is the New Black\xe2\x80\x9d. Check out the latest pictures of the Litchfield ladies: https://t.co/ozNjm1swRk',0.29545454545454547,4,Positive
712024091084120064,2016-03-21 21:12:26,b'Did you binge watch all the Daredevil Season 2 episodes over the weekend?',0.0,3,Neutral
712010267186622464,2016-03-21 20:17:30,"b'We\xe2\x80\x99re ready to jump, jive, and get jiggy. Who else is watching the premiere? #CantWait https://t.co/kX2KoVteUp'",0.2,3,Neutral
710904033347764224,2016-03-18 19:01:44,b'A different kind of monster comes to 10 #Cloverfield Lane. https://t.co/Y7HeaBo1Kw',0.3,4,Positive
710858739016994816,2016-03-18 16:01:45,b'Get something in the mail on upgrading HD channels? Fear not: https://t.co/LoCGIEY4CE',0.0,3,Neutral
710631896594714624,2016-03-18 01:00:21,"b'SkipMode + Roamio = a match made in heaven. Thanks for the writeup, @slashgear! https://t.co/L3QJ5luuwE'",0.25,4,Positive
710573337479659520,2016-03-17 21:07:40,b'#ROOTS\xe2\x80\xa6the redux is coming to @tribeca. More here: https://t.co/uhlriz4rRe',0.5,5,Very Positive
710524154223697921,2016-03-17 17:52:13,b'Stay green. Happy #StPatricksDay https://t.co/ETwHrVXrDK',0.30000000000000004,4,Positive
710491597754994688,2016-03-17 15:42:51,"b""#GameofThrones exhibit, Mr. Robot ferris wheel...Here's the best (and weirdest) of #SWSX: https://t.co/IxGzAG4PGm""",1.0,5,Very Positive
710210018516275201,2016-03-16 21:03:58,b'#WhyTheHump? Because this is where the rainbow ends. #HappyStPattysDay #humpday https://t.co/bCaIGG9oCe',0.0,3,Neutral
709791967748739072,2016-03-15 17:22:47,"b""@Snarkeo Happy to hear you're enjoying #SkipMode, Dave!""",0.7125,5,Very Positive
709790652079448064,2016-03-15 17:17:33,"b""@KariInWonderlnd Haha, that's what we like to hear! Thanks for the love, Kari.""",0.31666666666666665,4,Positive
709790171701637120,2016-03-15 17:15:38,"b""@aphonic We're happy to hear you're enjoying #SkipMode! Thanks for the feedback.""",0.38125000000000003,4,Positive
709439245102878720,2016-03-14 18:01:11,"b'@alydenisof @TiVoSupport We love flashing lights, but something is definitely wrong here. Can you dm us and let us know whats happening?'",0.0,3,Neutral
709436581837447168,2016-03-14 17:50:36,"b'@Sethran Happy to hear that, Chris. Thanks for the feedback. Enjoy!'",0.5,5,Very Positive
709435521286676480,2016-03-14 17:46:23,"b'@Courtney_LY Happy to hear that, Courtney. Thanks for sharing!'",0.525,5,Very Positive
709435276788158465,2016-03-14 17:45:25,b'@redwingleader Hey Jacob. @TiVoSupport can help you out with that.',0.0,3,Neutral
709435141404401664,2016-03-14 17:44:53,"b""@alexzander219 That's what we like to hear, Alexander. Thanks for the feedback.""",0.2,3,Neutral
709434732589813761,2016-03-14 17:43:15,"b'@FrankRamblings Mission accomplished! Enjoy, Frank.'",0.325,4,Positive
709434614201389056,2016-03-14 17:42:47,"b""@PhilDumontet Glad to hear you're enjoying it, Phil. Thanks for the love.""",0.425,4,Positive
709430989890703361,2016-03-14 17:28:23,"b'@jyarmis Haha, nice one. Thanks for the suggestion, Jonathan.'",0.3333333333333333,4,Positive
709428957163216896,2016-03-14 17:20:18,b'@alydenisof Hey Alyson. @TiVoSupport would be more than happy to lend a hand!',0.75,5,Very Positive
708371603411734530,2016-03-11 19:18:45,b'How will you be participating in #MarchMadness?',0.0,3,Neutral
708319559741263872,2016-03-11 15:51:57,"b'@kwoldseth77 Nailed it! Thanks for the love, Kelly.'",0.35,4,Positive
708319445735874560,2016-03-11 15:51:30,"b""@MovieMinuteMike Happy to hear you're enjoying #SkipMode and #QuickMode, Mike!""",0.7125,5,Very Positive
707989360654704640,2016-03-10 17:59:52,"b""\xf0\x9f\x8e\xb6 Everywhere you look \xf0\x9f\x8e\xb6... there's more #FullerHouse on the way from @netflix. https://t.co/30asPbKtLn""",0.5,5,Very Positive
707967218475257857,2016-03-10 16:31:52,"b'@dubyac30 Nice! Thanks for the feedback, Jeremy.'",0.475,4,Positive
707966836047015936,2016-03-10 16:30:21,"b""@xdreamwalker Awesome, Jason. Happy to hear you're enjoying #SkipMode!""",0.8083333333333332,5,Very Positive
707966512267710464,2016-03-10 16:29:04,"b""@DrKoob We'll never get tired of hearing that. Enjoy!""",0.04999999999999999,3,Neutral
707966268029214720,2016-03-10 16:28:06,"b""@mclovinb18 Thanks for the love, Zack! We're happy to hear you're enjoying #TheNewTiVo BOLT.""",0.53125,5,Very Positive
707687701013598208,2016-03-09 22:01:10,b'#WhyTheHump? To keep your brackets ready in anticipation of #SelectionSunday. #Bracketology https://t.co/3ssm4P9ZJS',0.2,3,Neutral
707630502690291713,2016-03-09 18:13:53,"b""@DestroXXIV You've got it, Michael! Thanks for the feedback.""",0.2,3,Neutral
